0.587032 0.997064 1.154306 0.767197 1.013257 0.970878 0.766267 0.862122 1.565737 0.858840 1.453282 0.943005 1.492354 0.833137 1.489597 0.912172 1.312041 0.771527 0.649066 1.315040 0.883927 0.916733 0.906825 1.046329 0.720112
0.692208 1.064169 0.936704 0.841472 1.463941 0.608406 1.057051 0.856260 0.801246 0.799416 1.026355 0.995716 0.803951 0.878645 1.260301 0.601601 0.947303 0.792935 0.650505 0.579794 0.745229 1.306794 1.188331 0.627420 1.177686
0.829930 1.181269 0.760158 0.912625 1.397572 0.890992 1.233783 0.703629 1.068895 0.792688 0.660374 0.771075 0.982783 0.865690 1.678621 0.848100 1.060378 0.798896 1.023271 1.387341 0.866980 0.942389 0.897689 0.943121 1.184389
0.862006 1.080797 0.707250 0.815402 0.378024 1.380182 0.938693 0.692005 0.804649 0.788420 0.956647 0.599733 0.689280 0.634192 1.297903 1.019379 0.701216 0.900865 1.157789 0.992985 0.995102 0.904789 0.964055 1.119901 0.854844
1.010712 0.622199 1.175144 0.846425 1.237503 0.918582 0.947884 0.711499 0.860784 1.007930 1.134868 1.012327 0.864419 1.008998 1.415353 0.832796 0.896556 1.244617 1.006305 1.090254 0.641457 0.845402 1.327953 1.308991 0.749710
1.290745 0.716352 1.090819 0.541170 0.909722 0.998801 1.161547 0.925715 0.565040 0.544532 0.949824 0.777578 0.899977 0.797292 0.839913 0.747492 0.706885 0.896486 0.960454 0.779549 0.784245 1.108926 0.939863 1.139340 0.948095
0.721735 0.952972 1.116365 1.870846 1.233382 1.419110 1.731408 1.233192 0.970609 0.905430 1.532600 0.896437 0.958857 0.987941 1.862014 1.249198 1.319465 0.949470 1.269297 0.916987 1.065650 1.098848 0.747285 0.398124 1.548310
1.131956 1.032363 0.663042 0.670425 1.253245 0.833787 1.071398 1.039362 1.440175 0.806201 1.027082 1.200553 1.094697 0.889400 1.027346 0.798348 1.027135 0.965107 1.337423 0.782139 1.340772 0.829762 0.822705 0.620122 1.041429
1.044537 0.694972 1.075893 1.152216 1.000927 0.820494 0.893784 1.344214 1.078839 1.209035 1.072339 0.830609 1.154165 0.942192 1.465025 0.845469 1.012093 0.736020 1.545755 0.893165 0.704679 1.003105 0.676936 1.162386 0.751294
0.933612 0.932366 1.349821 0.765628 0.603942 0.765268 1.001142 0.835113 0.676225 1.111254 1.199706 0.602245 0.890618 0.798457 0.884979 1.003105 0.724033 0.993689 1.655558 1.175164 0.802565 0.928718 1.779922 0.895079 0.971363
0.424298 0.899780 1.412781 1.186881 0.820792 1.280478 0.665857 1.238896 1.065787 0.855190 0.643225 0.768934 0.778118 0.918506 1.164200 0.740250 0.836287 0.874187 0.913748 1.416101 1.038117 0.860225 1.317756 0.949916 0.942720
1.141983 1.077997 1.163241 1.046270 1.202345 0.988503 1.168847 0.924211 0.900542 0.781371 0.885776 1.566894 1.107095 1.051080 0.915836 1.039818 0.786769 1.016709 1.382722 0.934199 0.971866 0.690800 0.824570 1.148274 0.911707
1.095367 0.531880 0.771258 0.937408 0.952338 1.139733 1.083419 0.953928 0.822873 0.704359 0.596535 1.239285 1.074446 0.924059 1.862166 1.315219 0.999753 0.986395 0.800218 0.829717 0.790804 0.753822 1.126465 1.404860 1.046070
1.109880 0.947956 1.213930 1.010234 0.698202 1.060651 0.849792 1.452285 1.360684 0.755842 0.761903 1.093547 1.515472 0.937104 1.441284 1.251185 1.021891 1.234867 1.126247 0.678024 0.982764 0.779103 0.931937 1.175825 1.253265
0.960240 0.865479 0.761208 0.946479 0.827900 1.625330 0.874031 1.438072 1.052680 0.616970 0.759739 0.960117 1.039603 0.974626 1.238825 0.731850 0.926395 1.127996 0.918741 1.060329 1.123750 1.057573 1.009083 0.979870 0.611829
1.178132 0.621474 1.038910 0.792355 1.002457 1.003510 1.232257 1.256735 0.993736 0.666629 0.713981 0.746699 0.877264 1.114773 1.177574 1.043428 1.537878 1.188685 1.160373 1.011111 1.345530 0.865248 1.039815 1.118305 1.185364
0.646539 1.206201 1.102442 0.567290 0.707059 1.222723 1.270555 1.050532 0.668069 0.924731 0.797442 1.043516 1.126815 0.941354 1.232442 1.230314 1.510227 1.184784 0.804537 0.935277 1.544239 0.917847 0.986049 1.300431 0.884005
0.778923 0.793424 1.004207 0.787100 1.612561 1.326043 0.912132 0.732908 0.806407 1.436255 1.093077 1.334207 0.851848 1.015874 1.816145 0.647853 0.637645 1.272889 0.968237 1.130851 0.968760 1.652093 0.864676 1.986876 0.925293
0.718591 0.926614 0.908359 0.840387 1.041242 1.208506 1.505937 1.355308 0.735896 0.660913 0.755017 2.358666 0.945130 0.893483 1.354219 0.765002 0.886846 0.804151 1.179954 2.407056 1.019874 0.977788 0.757701 1.306822 1.198026
1.451182 1.043045 1.127701 1.126828 1.425066 1.042478 1.051357 0.765924 1.254813 0.643448 0.885654 0.941219 0.893736 0.995082 1.352282 1.439834 0.944637 0.592438 1.114495 1.038108 1.391584 1.321684 0.689426 0.787366 0.736605
0.807805 1.023093 0.901722 1.041046 1.518402 1.195932 0.834108 0.635013 0.680355 1.097782 1.043265 0.961378 0.885244 1.012158 1.454899 1.175299 0.881529 0.776881 1.344697 0.969956 1.169677 1.280413 0.930823 0.751598 1.135183
0.801926 0.589661 1.708315 0.987600 0.751344 0.910128 0.886544 1.046138 0.874228 0.636681 0.831869 0.975580 1.147240 0.955975 1.094379 1.498427 0.914870 1.240625 1.169308 1.329849 0.838538 0.651896 1.079746 1.244846 1.691532
0.958237 1.353020 0.950926 0.981749 1.166207 1.044876 0.592549 1.206495 1.643819 0.937550 0.959038 1.251769 1.002350 0.780842 1.554727 0.393760 0.700459 1.119500 0.878950 0.923309 0.724048 0.691031 0.601259 1.296561 0.945416
1.219740 0.797032 0.758083 0.869362 1.213281 0.940874 0.972690 1.534287 1.370286 1.122856 1.648714 0.858442 1.042618 1.110023 1.517706 0.931081 0.891272 0.762167 1.304871 1.173017 0.868044 1.855733 0.955870 1.202313 0.898392
1.261097 0.931283 1.040258 0.758763 1.116356 0.786823 0.943122 1.370538 1.094035 0.800567 1.112982 0.856036 1.087614 0.917079 1.129752 1.054071 0.913968 0.903396 1.391990 1.146457 1.065932 1.096413 1.113414 0.926537 0.755401
1.085933 0.760959 1.282683 0.827302 1.356723 0.898949 1.090601 1.310551 1.142478 1.173360 1.425169 1.404089 0.877393 0.866976 1.191812 0.697132 0.894891 1.495984 1.696735 0.989911 0.801597 0.986273 0.799650 0.951709 0.697633
1.096554 0.907340 1.127689 1.538498 0.995458 0.602366 0.671272 1.187043 1.238127 1.077337 0.706593 1.561275 0.834582 0.686852 1.601042 1.001649 0.711412 0.542524 1.438606 1.239866 0.822700 0.645752 1.089814 0.717279 0.792732
0.788047 0.784897 0.846187 1.167037 1.070270 0.834140 0.936152 1.465321 1.057997 0.942971 1.060457 1.113237 0.816047 0.807925 1.388706 0.514359 0.828307 0.699952 0.768187 1.102114 1.866037 1.212589 0.837607 0.920902 0.658860
1.049628 1.048030 1.099515 0.890281 0.915348 1.278791 0.722217 1.035316 1.131474 0.950804 1.336409 0.959583 0.721411 0.895919 1.660097 1.145202 0.964352 0.779872 1.269430 0.836347 1.153123 0.999714 0.698154 1.345990 1.615557
1.054638 0.920708 1.096590 1.040946 1.021745 0.711660 1.290822 1.077676 1.074301 0.788383 1.282151 0.962426 1.009413 0.993668 1.811580 0.986457 0.873579 0.913539 0.771537 0.886472 1.048404 1.459310 1.496224 1.215718 1.514740
0.780741 1.050020 1.050947 1.131815 1.048598 1.045197 1.244161 0.899444 1.357408 0.802366 0.719235 1.004429 0.995137 1.183976 1.630457 0.535400 1.333111 1.493672 0.721777 1.267425 0.977965 1.026883 0.931439 1.802826 0.874624
0.806417 2.069403 1.252754 0.700120 1.123300 0.967426 1.051208 0.867824 1.445860 0.969518 1.511385 0.848289 0.855957 0.956003 1.358561 1.307412 1.267583 0.602091 0.925797 0.490551 0.498884 1.156154 0.741915 1.013078 1.358221
0.884042 1.276378 0.946377 1.316190 0.993254 0.975408 0.860516 0.806814 1.963530 0.812938 0.988688 1.241544 0.797121 0.840128 1.819597 0.948661 0.948210 0.797656 0.747000 0.635109 0.964868 0.941601 0.935071 0.987375 1.201745
1.356273 1.184567 0.953579 0.750540 1.101494 0.749697 0.659339 1.132295 0.730012 1.024069 0.857179 1.409672 1.093195 1.092892 1.417893 1.112810 0.982760 0.918737 1.592959 0.809664 1.361669 1.212197 1.172195 1.745235 1.460729
0.751308 1.015273 1.031982 1.112664 1.007703 0.845189 1.043229 1.604933 0.831374 0.731415 1.080228 0.704620 1.134638 0.862955 0.864623 0.897249 0.581193 0.959883 1.529068 1.175892 1.038889 1.138511 1.143895 0.921349 0.709491
0.938597 0.740822 0.960125 0.794856 0.788779 1.090355 0.964087 0.803615 0.902450 0.801627 1.089793 1.052467 0.746304 0.771867 1.444996 1.137846 1.037763 1.005158 1.515144 1.242126 1.591634 1.061186 0.636725 1.253582 0.728434
0.863329 0.826567 1.483590 0.763979 0.658821 0.904588 0.878252 1.281673 0.570638 0.699163 0.938846 0.742838 0.716702 0.851138 0.832715 1.439399 1.073077 1.055198 0.776540 1.627316 0.955062 0.906616 0.916287 1.083342 0.901321
0.659828 1.542091 1.034031 0.738718 1.238847 1.214966 0.951196 1.460429 1.264343 0.684340 1.200586 0.853585 0.684212 0.676789 1.923289 1.051700 1.011338 0.659350 0.961040 1.355227 1.571432 0.842962 0.658607 1.002081 0.989921
1.058410 1.264116 1.203478 0.890458 0.707550 0.829490 1.139249 1.499327 0.954598 1.164607 1.244516 0.642509 0.846733 0.934350 1.444585 1.112515 1.694850 0.951238 1.179480 1.330689 1.118870 0.664407 0.714824 1.343912 0.857466
1.188885 1.240746 1.280027 0.945819 0.907258 0.747963 1.146289 0.964159 0.955657 0.619099 0.988415 0.505160 0.862750 0.973820 0.921909 0.922780 0.857596 1.600419 1.008455 1.022010 0.728989 1.470856 1.146348 0.945893 0.653341
0.953894 1.322141 1.429487 1.166298 1.060897 0.739851 1.363804 1.380248 1.033566 0.957466 0.750803 0.959870 1.250488 0.871485 1.384876 0.999235 0.678301 0.773768 0.648773 0.770011 0.893310 1.067542 1.181885 1.202593 0.639183
1.147021 0.582832 1.354732 0.955868 0.866050 1.580497 1.014774 1.090303 1.334699 1.049176 1.085785 1.031543 1.186339 1.011652 1.489682 0.958832 1.560652 0.531213 1.565230 1.628627 0.717714 1.482265 0.778812 0.657971 1.153304
1.082243 1.084580 1.220329 1.091821 1.267501 0.859484 1.540198 0.858681 0.895770 0.868198 0.999389 0.685705 1.174105 0.868157 2.322136 0.943488 1.410035 1.007582 0.902869 0.998257 1.209522 1.085382 0.588391 0.875867 0.760194
0.839507 0.729128 0.778996 1.019637 0.620374 0.985698 1.107768 0.896071 1.047647 0.650535 0.678733 0.923060 1.017261 1.067044 1.134342 1.714214 0.916356 1.151535 1.918082 0.866988 1.260825 1.381221 0.811143 1.219731 0.685765
0.922362 1.050263 1.021149 0.716688 1.019454 1.206161 0.641007 0.821019 1.014896 0.895037 1.258932 0.791842 0.976539 0.965192 1.191286 0.885722 1.238379 0.689378 0.724911 1.034381 1.069116 0.753900 1.517440 1.011462 0.723917
0.939781 0.680921 1.206614 1.122880 1.069600 1.077526 0.707121 0.898438 0.928038 0.695075 1.517019 1.449084 1.051711 1.143078 1.598702 0.870504 1.150032 0.603392 1.197625 1.020885 0.750432 1.039623 0.866800 1.476555 0.601325
1.116683 1.094697 1.132589 1.173011 1.021002 1.046087 1.071822 0.816651 1.008599 0.835569 1.147625 0.806496 0.747618 0.853252 1.405566 1.037448 0.758415 1.642342 0.908767 0.715861 1.025163 0.988172 0.699649 1.183450 0.942119
0.897041 0.859594 1.841216 1.138171 0.893253 0.994279 0.891426 1.163512 0.959296 0.809097 1.111394 0.921181 1.410254 1.021414 1.405736 0.856320 1.030279 0.929900 0.830259 1.044014 0.726786 0.761968 0.985004 1.395800 0.746458
0.792389 0.903955 1.294671 0.727583 1.268725 0.866818 1.090484 1.010594 1.636851 0.741922 1.187637 1.898857 0.881854 0.882724 1.019478 1.156744 0.839798 1.253548 0.948847 0.830104 1.747898 1.084425 0.816499 0.961118 0.945210
1.177161 0.717944 1.227732 0.635277 0.829926 0.941483 0.793967 0.803877 1.111304 1.085506 1.346793 1.211521 0.962545 0.904327 1.022735 0.991626 0.919828 1.192744 1.506632 0.688627 0.994862 1.162009 0.843013 1.233305 1.099776
1.623834 0.677846 1.395310 0.718545 1.016171 0.817452 1.100158 0.887048 0.977785 0.714183 0.827497 1.517702 0.809410 0.901883 1.102545 0.778108 1.123636 1.243176 1.250174 1.185182 1.089979 0.805874 0.962026 1.153586 1.027973
1.019259 1.178540 1.283114 1.114710 0.865826 1.071234 0.924772 1.104869 1.223232 0.616271 0.755551 1.022432 0.972058 0.955360 1.071474 1.219409 0.809620 1.022033 0.877186 0.986432 0.818766 1.031476 1.269670 0.783856 0.830134
0.970085 1.817734 2.084007 1.421916 1.034241 0.946783 1.886849 0.557977 1.308881 0.663308 0.832308 1.345594 0.980817 1.052131 1.266223 0.957440 1.009492 1.048060 1.245893 1.122720 1.612716 0.496801 0.944430 1.355322 0.856255
0.731063 0.964986 1.110254 0.714548 1.068190 0.873056 0.612037 0.725543 0.960655 1.119763 0.875513 0.808959 0.681552 0.954221 0.936272 0.702304 0.788332 1.422245 1.271725 1.011390 0.728985 1.498221 1.267475 1.240161 1.101717
0.933252 1.839848 1.093482 0.824782 1.262848 1.372418 0.730121 0.793216 0.827381 0.668398 1.114895 0.764875 0.961878 1.021911 1.248299 0.898389 0.999014 1.016649 0.964475 1.273561 1.350801 0.774851 0.713838 1.925469 1.312827
0.996401 1.254010 1.079135 1.063807 1.080341 1.137890 1.209777 1.166045 0.857781 0.830214 0.808753 0.694940 1.125449 0.959766 1.257580 1.211260 0.947153 1.101011 1.553788 1.299894 1.310322 1.115589 0.869590 0.955623 0.786797
0.951235 0.818241 1.542728 0.952519 0.888596 1.007680 1.227235 0.918995 1.278162 1.059975 1.307612 1.215124 0.824939 0.973996 1.178305 1.089019 0.847829 0.888235 1.184638 0.978641 0.853597 0.836835 1.479653 1.100776 1.060777
1.301328 0.888546 1.234259 0.834534 0.881668 0.814265 0.978096 0.802230 1.402232 0.946401 1.275917 1.042474 0.567213 0.858541 1.148694 1.194649 0.871210 0.969783 1.181955 1.150842 1.057441 0.819727 1.198849 1.218902 1.143606
0.718059 0.840303 1.246627 0.999004 1.209344 1.789306 1.206718 0.862086 1.366253 1.258970 1.173167 1.298542 1.112235 1.376932 2.010194 1.230081 1.310229 1.645370 1.263565 1.038911 0.920547 1.011565 1.100790 1.465675 0.731740
0.719466 1.190364 1.148603 0.948445 0.743874 0.655168 0.972286 1.100029 1.014689 0.949511 1.694124 1.041311 0.829237 0.976369 1.076161 1.103473 1.076765 0.978699 1.137096 0.694463 0.837495 0.966435 0.812885 1.274052 1.443648
0.946977 1.380632 0.993142 1.016187 1.421459 1.027470 0.829086 0.781527 1.085075 0.982725 0.955642 1.291840 1.194045 1.093232 1.779259 1.371299 1.169818 1.274747 1.029689 0.387839 0.973269 0.829383 0.757831 1.197014 0.624468
1.027966 1.041113 0.631397 1.288528 1.406039 0.993196 0.856977 1.156499 1.156528 0.961959 0.864957 0.999614 1.117023 0.926648 1.590200 0.686154 0.790563 0.690132 1.225569 1.012783 1.876740 1.321771 0.743714 0.995616 0.980352
1.078944 0.985025 0.738300 0.698907 0.656211 1.080450 1.171632 1.432402 0.925338 1.027920 0.913155 1.027631 1.169273 0.841291 1.492327 1.065585 1.828696 1.727971 1.030451 1.040997 0.944592 0.760179 0.460982 0.867704 0.881321
1.243453 0.997278 0.835193 0.887183 1.373286 1.254006 0.582782 0.791811 1.157287 0.591390 1.064433 0.836539 0.905391 0.979560 1.489860 0.954988 1.366838 1.446874 1.095601 0.850630 0.956299 1.083287 0.704039 0.779225 0.872690
0.868323 1.398331 1.380363 1.093251 1.157931 0.746268 1.076979 0.956948 1.438812 1.077063 0.775094 0.953675 1.398319 0.866661 1.445433 1.084364 0.912846 0.925988 1.188844 1.245218 0.802633 0.785412 1.052923 0.880209 0.694208
0.854438 0.831635 0.807297 0.961052 0.883984 0.771196 0.847953 0.525766 1.210982 0.644362 0.995436 1.233441 0.755148 0.958042 1.056624 1.132670 0.760854 0.671850 1.426425 0.873244 1.062273 1.008651 0.964688 1.491597 0.806324
0.992766 1.092567 1.073810 1.216200 0.925859 1.076878 0.869903 1.101971 0.745344 0.753409 1.218168 1.253676 1.294808 1.093293 1.174540 0.826873 0.869620 0.700761 1.441238 0.938277 0.673462 1.066885 1.090803 1.323750 1.246949
0.875359 1.441167 1.328287 0.970568 1.173239 0.712872 0.556110 1.070337 1.072444 0.883578 1.101228 1.106435 0.747728 0.866180 1.129617 1.341557 0.814103 0.913706 0.806710 0.822994 1.003799 0.865344 1.079372 1.098392 1.036815
0.772931 0.787769 1.144276 0.979739 0.658131 0.450485 1.012377 0.840168 1.295876 1.452464 1.212930 0.601998 0.951920 0.681569 1.398818 0.676421 0.856944 0.636792 1.441598 0.793574 0.914905 1.065540 1.161865 0.896227 0.730314
0.789867 0.946342 0.835504 0.873873 1.268629 0.748983 0.640424 1.154750 0.968831 0.752678 1.717633 0.617511 1.327379 0.974399 1.162639 0.814358 0.779342 1.277801 1.377638 0.641920 0.672630 1.232238 1.240558 0.887388 0.707284
1.149542 0.614834 1.690938 0.858544 0.701834 0.819273 1.036794 0.640898 1.129536 0.915086 1.480232 0.912822 1.074917 0.838862 0.782325 0.920224 0.780013 1.302408 1.430980 0.649484 1.143271 0.907497 1.221403 1.007355 1.057586
0.987143 0.920644 1.356824 0.825992 0.913260 0.997007 1.384503 0.942536 0.643889 0.803048 0.814063 1.236264 0.728531 1.026215 1.068620 1.126761 1.378132 0.952453 0.872100 0.989443 1.260229 0.789654 1.452734 0.817219 1.170092
0.841158 1.261237 1.593402 0.765865 1.197673 1.230240 0.816646 1.102494 1.424154 0.984785 0.884762 0.795202 0.715915 1.237131 0.787866 1.704869 1.195973 0.653411 1.597047 1.161897 0.837393 1.603522 0.952699 1.104121 0.767748
1.308506 1.138648 1.794744 0.922428 1.297524 1.070745 1.063055 1.214964 0.829702 0.889595 0.976641 0.875508 1.179769 1.050473 1.141120 1.199574 1.012580 0.831542 1.137513 0.825865 1.805755 0.848792 0.875755 0.985679 1.062991
1.073653 0.669335 1.091385 0.968403 1.051097 0.763304 0.849893 2.252837 1.052409 1.106186 0.935255 1.758654 1.086550 0.917005 1.864625 0.612300 0.985696 0.737562 1.286956 0.599708 0.914534 1.532564 1.208539 0.972828 1.016616
0.883086 0.769972 1.753857 1.028310 0.684090 1.719065 1.196901 1.095568 0.726841 1.167138 0.730508 1.663226 0.887462 0.938017 1.279776 1.175077 0.746835 1.322382 1.025917 1.576459 0.872113 0.916334 1.050479 1.373880 1.173364
1.392643 1.237648 1.621071 0.775468 1.173350 1.625297 1.509215 0.910200 1.254337 0.384285 1.148208 0.766274 1.183601 0.962478 1.292827 1.471016 1.040509 0.615929 0.914362 0.856775 0.661828 0.906507 0.789398 0.675289 1.318635
0.879863 1.432458 0.782616 0.955781 0.646592 1.369803 1.059767 1.666063 0.943384 0.794512 0.973346 0.978117 0.995209 1.222740 1.238382 0.529128 1.306667 1.432272 0.771444 1.138046 0.834521 1.268197 1.013954 1.558249 0.962734
1.098337 0.866957 1.302677 1.030343 1.360882 0.730107 0.624176 0.944727 0.839297 1.273467 1.093822 2.255717 0.931672 0.902741 1.350688 0.916775 0.767380 0.888292 1.483903 1.002816 1.413404 0.949229 0.798102 1.160826 0.952842
0.672573 1.439247 0.890467 1.081637 0.895119 0.689733 0.892299 0.860956 0.955901 0.642457 1.615299 0.808082 0.878722 0.857781 1.159273 0.857807 0.880144 0.636765 0.905611 1.036189 0.939957 0.895248 1.310694 1.205748 1.602110
1.133728 0.818660 0.808302 0.964433 1.092088 1.531210 1.392435 1.021632 1.380615 0.794035 1.074213 0.680026 1.226161 1.279490 0.937263 0.553162 1.063736 0.758706 1.436802 0.787524 0.885765 1.951649 0.680098 1.057158 0.755668
0.848345 0.805449 1.378194 0.938133 1.100966 0.938008 0.873900 0.762528 1.008982 0.616686 0.759015 1.258823 1.436743 1.095626 1.014837 1.388089 1.065334 1.211771 1.074934 1.635433 1.218185 0.895143 1.180101 1.077593 1.285039
0.686167 1.058749 1.307283 0.882771 0.907741 0.870888 1.793417 0.838557 0.600123 0.725604 0.967010 1.577742 1.033097 0.999364 1.131342 1.196606 1.132576 0.718144 1.480801 1.138818 1.116707 1.235232 0.688825 1.350735 0.929835
0.661199 0.790971 1.023121 0.778550 0.770346 1.234827 1.084480 0.818075 2.031189 1.056992 0.910606 0.795021 1.301797 0.890923 1.266134 0.844313 1.278402 0.896840 1.099947 1.129309 1.118608 1.426358 1.076382 0.634133 1.355132
1.121531 0.876797 0.878217 0.889498 0.776854 0.854831 1.273572 1.309541 0.882173 0.832975 0.600431 1.006635 0.896935 0.929032 1.180116 0.804444 0.713268 0.967625 1.329968 1.170149 0.748440 1.171552 0.852548 1.469025 0.945720
0.921690 1.183437 1.063703 0.904856 0.953112 0.805186 0.761652 1.089912 0.973811 0.797337 0.628983 0.713654 1.108770 0.802074 1.527790 1.219233 0.835112 1.010208 0.977522 0.573423 1.539427 1.127867 0.856705 1.013453 2.153705
0.918998 0.630878 0.877375 1.996387 0.809167 1.039357 0.975034 1.066614 0.897086 0.745446 0.861789 0.840863 0.794086 0.857689 1.713220 0.772519 1.036948 1.258176 0.597908 0.866335 1.108762 0.967491 0.656255 1.048846 0.921298
0.620414 1.247793 0.931359 1.290038 0.948665 0.741442 1.166402 1.195118 1.318719 1.017139 0.986681 1.347237 0.879803 0.883636 1.581600 0.764056 0.854214 1.235076 0.782055 0.777905 1.002398 0.993860 1.261764 1.174674 1.321367
0.981714 1.074574 0.875748 0.479135 0.943970 0.933711 1.011193 1.086770 0.842215 0.875404 0.852724 1.161716 1.347869 0.862220 1.301477 0.964099 1.262158 1.024766 2.044303 0.830265 1.110612 0.659166 0.954299 1.200786 0.976340
0.981970 1.464333 1.483748 1.095452 0.934988 1.291791 1.262450 1.011569 0.851438 1.057499 0.737917 1.030396 0.705686 0.987236 1.265672 0.822978 0.900887 0.685414 0.977502 1.041885 0.626441 1.038767 0.923214 1.004386 1.014965
1.023334 0.552761 1.225326 0.825414 1.048607 1.147898 0.906167 1.258254 1.357408 1.047116 0.769195 0.893301 1.144692 1.040214 1.227831 0.985484 0.999622 0.612444 1.345427 1.135889 0.971666 1.160864 1.152061 1.020841 1.288642
1.081611 1.651410 1.102416 0.771833 0.784949 1.712549 1.290063 0.779821 1.152087 0.849692 1.469514 0.863347 1.276246 1.204670 1.302654 0.769525 0.931440 1.095173 1.014604 1.600095 0.608505 1.062000 1.341156 1.531409 0.943161
1.168942 0.985558 1.120568 1.319486 0.739329 0.782191 1.268116 0.638346 1.027435 1.461111 1.469252 1.579555 0.725695 1.113463 1.801077 0.519980 1.311585 0.791327 2.034033 1.206362 1.246010 1.534664 0.792670 1.217508 1.042794
0.644930 1.068395 1.190982 0.982803 0.872046 1.146241 0.931901 0.865631 1.179764 1.093944 0.797913 1.053512 0.985752 0.823649 1.941613 0.730661 0.894075 1.194980 1.385316 0.941997 0.598411 0.903864 0.919885 1.244518 1.188190
0.844635 1.066355 1.085639 1.227012 0.846216 0.779172 1.101957 0.774635 1.053884 0.827050 0.838241 1.274698 0.999486 1.235309 1.258519 0.497472 1.555714 1.248610 1.583253 0.676944 1.061763 1.363873 0.894440 0.938980 0.756535
1.214268 0.932884 0.592893 0.548028 0.976780 1.139634 0.931560 0.974026 1.029223 0.985363 1.400630 0.820021 0.909192 0.794654 1.206108 0.905200 0.904023 1.112511 1.029782 1.031839 0.851523 0.984422 1.058231 1.094999 0.904560
0.791976 1.459315 1.044480 0.696105 1.021917 0.956347 0.818394 0.887294 0.992882 1.059754 0.824764 1.205498 1.385611 0.972647 1.367883 1.714471 1.251311 1.135738 1.103120 1.170075 1.055737 1.009821 1.186465 1.159681 1.181775
1.254236 1.120949 1.142649 0.729370 0.733968 1.192455 0.927407 0.955073 1.770408 0.961111 0.959965 0.668890 1.067388 0.874634 1.354143 1.371552 0.998924 1.457451 0.976466 0.558234 1.309540 0.931744 1.059302 1.066717 0.821372
0.894197 1.287561 1.213494 0.673598 0.757931 0.970178 0.619351 1.403552 0.830105 0.833921 1.585149 1.139426 0.887838 0.925121 1.173345 1.423229 1.214971 0.859864 1.132999 0.703515 1.307887 0.959715 1.337309 0.905954 1.040712
0.905571 0.928897 2.275258 1.130631 1.584036 1.188979 1.368685 1.334877 0.836240 0.735187 1.485685 1.027508 0.969254 1.061072 1.149269 0.809420 1.099884 0.797441 0.893493 1.338563 0.966675 0.644177 1.505927 0.651193 1.290905
0.877516 0.814743 1.018347 1.030111 0.863779 1.066010 0.903589 1.211049 1.069548 0.807953 1.336635 1.045422 0.869295 1.191683 1.378571 1.124853 1.305322 0.854794 1.831766 0.993407 0.756609 0.663046 1.345936 1.208332 0.984774
1.173923 1.053331 1.317729 0.817088 0.887459 1.361197 0.785461 0.971264 0.893703 0.794967 1.067034 0.641583 1.476349 1.013283 1.044517 1.161565 0.959427 1.220421 0.732607 1.022871 0.904814 1.419645 0.746734 1.237256 0.763529
